subj_code;condition;scale_orient;dv_query;instr_tests;age;gender;tech_issues;rating_rec;explanation;Correct explanation ;Unclear explanation ;explanation focusing on perspective of patient;Inferred absence because of low feature base rate;Inferred absence of latent feature due to visibility;Inferred absence of latent feature for any reason
21Vqsy8ivZKN;6;narrow_right;satisfaction_is;1;28;1: male;I encountered no errors. Thank you for the study.;-2;One of the blood mutations has not yet been discovered, so it is wrong to assume that they will have a certain time without gaining more evidence.;;1;;;;
K0FvrripdaVV;6;narrow_right;satisfaction_is;1;54;2: female;none;0;Well.. I hope I understood correctly hopefully my reasoning is sound --  but as far as I could tell #53 was only confirmed with abnormal G. blood levels and we don't know if they had the l. blood levels.   because of that both t4 and b2 are possible.   Since we don't know the L. blood levels, the only response is the middle response. ;1;;;;;
dQyIyILBgDbv;6;narrow_right;satisfaction_is;1;51;2: female;NA;0;Both mutations have abnormal gludon blood levels so it could be either one;1;;;;;
dUTR5xWrypea;6;narrow_right;satisfaction_is;1;56;2: female;NA;0;I chose both equal because glucon is found in both mutations, and that is what the participant was found to have.;1;;;;;
FSzZGy9l73W0;6;narrow_right;satisfaction_is;1;37;1: male;NA;0;Well I assumed we just did the first test and discovered they have abnormal Gludon blood levels and have not yet tested for Lian. As a result since they are equal likelihood I went with the middle response. Had I more information such as they have not yet developed Lian I would have went with an answer favoring Bic2 more, but I assume it just currently is not tested therefore it is a 50/50 shot.;1;;;;;
SxRn0JHw4x8H;6;narrow_right;satisfaction_is;1;41;1: male;NA;-5;The patient definitely tested positive for one thing, so they defenitely have #2. More testing has to be done to see if the Lian is affected to see if they have #4.;;1;;;;
ert9zabSFsbY;6;narrow_right;satisfaction_is;1;39;2: female;NA;2; From the info given we would expect both outcomes as possible so the decision should be slightly more to the middle.;;1;;;;
K81W6dfVfNYg;6;narrow_right;satisfaction_is;1;26;1: male;n/a! Thanks :);4;I feel like this would make the most sense based on the things that I know!;;1;;;;
GA7cROPqeab5;6;narrow_right;satisfaction_is;1;48;2: female;no errors;0;While you know they have one condition, until further test you don't know if they have the other;;1;;;;
ZqoDno8eCb7X;6;narrow_right;satisfaction_is;2;56;2: female;NA;0;The percentage of the population with both mutations is relatively small therefore, in my opinion, there is a 50/50 chance they have the other mutation too.;;1;;;;
2tuF8WGcwHSj;6;narrow_right;satisfaction_is;2;64;2: female;NA;-4;The Taw-4 mutation has both forms where Bic-2 only has the one ;;;1;;;
BR13Q2YEAO6N;3;narrow_left;satisfaction_would;1;42;2: female;NA;0;If someone has Mut-bic2 then there is a high chance that they have Mut-taw as well, so both results would be possible;;;;;;
75hLrjrI0gw6;3;narrow_left;satisfaction_would;1;60;2: female;None ;-4;Mut-Bic2 always causes abnormal Gludon blood levels and so far no abnormal Lian blood levels have shon in the patient.;;1;;;;
zDhce9N7P6Du;3;narrow_left;satisfaction_would;1;28;1: male;NA;0;Equal chance of having both mutations simultaneously.;;1;;;;
clGHI1VcJnRy;3;narrow_left;satisfaction_would;1;40;2: female;The study was laid out well and easy to understand.;0;Both would be detrimental;;;1;;;
HH8NRUL6oMYQ;3;narrow_left;satisfaction_would;1;36;2: female;NA;-1;There is a chance that the patient would have both abnormal levels so although they have effectively always got one illness if they have both;;;1;;;
mMWABFwWvjtM;3;narrow_left;satisfaction_would;1;56;2: female;NA;0;the number of people in the general population who have Mut-Bic2 is the same as the number of people who have Mut-Taw4.;1;;;;;
r7lVxbRegwhS;3;narrow_left;satisfaction_would;1;29;1: male;NA;0;They're both likely to occur which means there's a 50% chance that the person also has mut-taw which in turn may provide some additional opportunities to learn about the effects of not only the change in bloods that is consistent with both mutant genes, but also the additional lian altercation;1;;;;;
6Qu9DiFAZcCJ;3;narrow_left;satisfaction_would;1;33;2: female;NA;0;if you get gludon you can get Bic 2 and 4 and doesn't necessarily mean you get Liam. Getting a result of one is satisfying because you know your blood levels for both. ;;1;;;;
odFcuZ1IY6xY;3;narrow_left;satisfaction_would;1;44;2: female;none;-3;nothing else has been discovered yet, only one mutation is better than two;;;1;;;
DhzE8x7XKytb;3;narrow_left;satisfaction_would;1;26;3: non-binary;NA;0;It is unclear yet whether the patient has elevated Lian levels. Until we know this information, it is equally likely that they would have Muc-taw or Muc-bin because they are equally prevalent in the population and both present with elevated levels of Glubin(?);1;;;;;
63u2GYqOhfkG;3;narrow_left;satisfaction_would;1;21;1: male;n/a;-3;Considering the patient already has abnormal Gludon blood levels, it is fair to say that they have Mut-Bic2 and that there is still a possablity they have Mut-Taw4;;1;;;;
1EygCJ1YuSbG;3;narrow_left;satisfaction_would;1;23;2: female;NA;-3;"Because it only alters one aspect rather than a mutation of two
";;;1;;;
ctAwUEMPjwdi;3;narrow_left;satisfaction_would;1;29;1: male;NA;0;Now that I think about it, I think I would side more towards the Taw one because if they were diagnosed with the other, it wouldn't be as satisfying because the case wouldn't have been examined properly and we wouldn't know if the levels of the non-examined issue were normal. ;;1;;;;
N3EhQSwxcQNk;3;narrow_left;satisfaction_would;1;57;1: male;N/A.;0;The patient shows increased Gluden levels, so we can only guess that he has either Mut-bic 2 or Mut taw 4, as both of these mutations cause increased Gluden. Therefore I marked the slider in the middle, to represent equal probability.;1;;;;;
npIYvwhbqVH4;3;narrow_left;satisfaction_would;1;55;1: male;No issues;0;I believe the chances are even. This is why I chose my answer.;1;;;;;
1yTTVIq4llCi;3;narrow_left;satisfaction_would;1;55;1: male;NA;-4;because we know for sure he has abnormal gludon;;1;;;;
J1o1aBdHNdF0;3;narrow_left;satisfaction_would;2;67;1: male;NA;-2;i was following the original text & applying it o patient 53;;1;;;;
TTcpLuUggPtH;3;narrow_left;satisfaction_would;1;35;1: male;NA;0;We only know that there are abnormal gludon levels. Both mutatations can cause this and we know one of the mutations must be present so either would be satisfactory with the given information;1;;;;;
0EAiNlkiFUcf;3;narrow_left;satisfaction_would;1;29;2: female;no errors occurred during the study;0;I think that as both mutations are equally likely to occur in a person, then the chances of that individual having abnormal Lian blood levels is equally likely.;1;;;;;
UFve75ceeA6F;3;narrow_left;satisfaction_would;1;36;2: female;NA;-5;Because of the levels they definitely have at least that, but it's not certain if they have the other based on the results.;;1;;;;
GOklEpv3Ff6g;3;narrow_left;satisfaction_would;1;56;2: female;NA;-5;I assume it's better to just have one of the mutations and not both;;;1;;;
ubFQAK1Asm5r;3;narrow_left;satisfaction_would;2;29;2: female;n/a;0;Both conditions are tied to Gludon level and both conditions are equally prevalent. Therefore, the chance of a particular condition is 50/50.;1;;;;;
9UzvJTfj5gNd;3;narrow_left;satisfaction_would;1;52;2: female;NA;-2;THE PATIENT HAS ALREADY BEEN CONFIMED TO HAVE THE BIC2 CONDITION BUT IT IS EQUALLY POSSIBLE THEY HAVE TAW4;;1;;;;
eiJvEWei4Zj7;3;narrow_left;satisfaction_would;1;23;1: male;NA;0;The previous/original text statement said that Mut-Bic2 & Mut-Taw4 are equally as likely to occur in a person.;1;;;;;
y4So5AGJSzoV;3;narrow_left;satisfaction_would;1;51;2: female;NA;0;Because people are equally likely to have each mutation;1;;;;;
gjZ66CpsBn3F;3;narrow_left;satisfaction_would;1;44;1: male;NA;0;There is a possibility but no guarantee that the patient carries both abnormalities.;;1;;;;
y5j5wfzY0eTG;3;narrow_left;satisfaction_would;1;63;2: female;All looked fine to me;0;It is equally likely that it could be either mutation;1;;;;;
TsFMr302xCqx;3;narrow_left;satisfaction_would;1;53;1: male;NA;0;I was told that it a person is equally likely to have either mutation. I know that the person has a mutation but at the moment it could be either.;1;;;;;
mHR9sTBV1IZY;3;narrow_left;satisfaction_would;1;21;2: female;/;-5;It was most probably the first mutation because there was shown evidence of it. ;;1;;;;
4dwdx4H2DwLt;3;narrow_left;satisfaction_would;1;37;1: male;No errors.;0;We don't have enough information to know which condition the patient has, but we do know that both conditions cause the symptoms that they display, so it could be either condition.;1;;;;;
PTOI7k4P4SGX;3;narrow_left;satisfaction_would;1;46;1: male;NA;0;Both mutations can cause abnormal Gludan levels and they are equally likely to occur so there isn't enough information to determine which one it is at this stage;1;;;;;
SJcYRYRJqAjO;3;narrow_left;satisfaction_would;1;33;2: female;NA;0;they are both dangerous so it doesnt matter which one it is;;;1;;;
nvTYKtldcOQC;3;narrow_left;satisfaction_would;1;42;2: female;none;0;because the chances of either causing the disorder, without knowing the other level, then you can't determine what the disorder is;1;;;;;
aVrE75NGkMtB;3;narrow_left;satisfaction_would;1;38;1: male;NA;-2;As there is no Lian level known, we can't say for sure if there is Twa4 present. ;;1;;;;
jcV3p0kFlB0W;3;narrow_left;satisfaction_would;1;53;1: male;No errors found;-3;As the occurrence of Mut-Taw4 is indicated by abnormal Lian levels and this occurs in only 5% of cases I reasoned that it is more likely that an individual has Mut-Bic2 if the Gludon levels only are indicated as being abnormal.;;;;1;;
vpGUOZ63b31n;3;narrow_left;satisfaction_would;1;40;2: female;the use of the word satisfying in the option isn't correct, it should be likely ;0;As it is equally likely that a person would have both mutations then i have chosen the equal option ;1;;;;;
dQFSGH9FOQ1U;3;narrow_left;satisfaction_would;1;55;2: female;none;-5;This rating was based on the fact that the person had abnormal results;;1;;;;
Ay0Kbg8WzinF;3;narrow_left;satisfaction_would;1;24;4: prefer not to say;not at all;-1;given the context it's more likely that the patient has mut-bic2 over mut-taw;;1;;;;
l8DhRqYarD8q;3;narrow_left;satisfaction_would;1;37;1: male;NA;0;"we cant rule out ""mut-taw4"" until we test for lian blood levels, as both are possible until that is ascertained";1;;;;;
9iHsUbXbrhC2;3;narrow_left;satisfaction_would;1;31;2: female;n/a;0;It hasn't given me any information whether or not either of the two are 'worse' and so it doesn't matter which mutation the patient has.;;;1;;;
hioJX4rjXYIo;3;narrow_left;satisfaction_would;1;49;1: male;NA;3;Because of the abnormal levels of both Lian and Gludon in the patients blood i went more on the side of Mut-Taw4 mutation ;;1;;;;
leipZH8Oqfbc;3;narrow_left;satisfaction_would;1;59;2: female;NA;-2;I'm no expert but I imagine only having one type of gludon cells as abnormal is a better outcome than both types being abnormal;;;1;;;
j7TywvNXpfpv;3;narrow_left;satisfaction_would;3;33;1: male;NA;2;Due to the changes in the boood types. ;;1;;;;
jc0X5qhGFx4t;3;narrow_left;satisfaction_would;1;71;2: female;NA;-5;Not sure what the combined outcome of having both Bic 2 and Bic 4 but presume that it is worse than having Bic 2 alone.;;;1;;;
dl6lGr0yHaea;3;narrow_left;satisfaction_would;1;21;2: female;NA;-2;Since we have not tested her Lian blood levels yet, we cannot just assume that she also has the gene mutation Mut-Taw4 until tested;;1;;;;
09JwfmuBFGOq;3;narrow_left;satisfaction_would;1;42;1: male;NA;0;"it's equally like that they have Mut-Bic2 Mut-Taw4, since they both cause abnormal Gludon blood levels.
  ";1;;;;;
WDPSdu3lyl18;3;narrow_left;satisfaction_would;1;36;1: male;NA;0;"I don't have a preference for either genetic trait, and either one will provide an explanation. Each is as likely as the other. 

I'm also not entirely sure what 'satisfying' means in this scenario to be honest. Knowing which gene mutation is present doesn't satisfy me.";1;;;;;
rF52GCJnJHlA;3;narrow_left;satisfaction_would;1;39;1: male;NA;0;Both are equally likely in the population and both cause altered G levels, the only information we're given.;1;;;;;
aaJwXFiHpGP4;3;narrow_left;satisfaction_would;1;31;2: female;NA;-5;Having just one issue is more satisfactory than having multiple issues.;;;1;;;
4jMOaiIyaqeH;3;narrow_left;satisfaction_would;1;43;1: male;NA;0;There was no preference for one over the other;;1;;;;
mtWIJSP9QFcx;3;narrow_left;satisfaction_would;1;62;1: male;No errors.;-3;From the data provided, we can only be certain that one of the mutations (the single one) is the cause, but the possibility remains that the other type of mutation the cause.;;1;;;;
hsNLguiRYZJu;3;narrow_left;satisfaction_would;1;55;2: female;NA;0;The same number of people in the general population have both Gludon and Lian blood levels so it feasible that if the patient has one they will have the other.;;1;;;;
DppP54PbLXI0;3;narrow_left;satisfaction_would;1;29;1: male;Quite insightful;0;  Because Mut-Bic2 and Mut-Taw4 occur equally often in the general population.;1;;;;;
uX9PLj3cLVSk;3;narrow_left;satisfaction_would;1;30;2: female;no, it works very well. thank you so much;0;Both are equally as likely to occur so there is also an equal chance that Lians would be found in the patient.;1;;;;;
544kpr98jU7o;3;narrow_left;satisfaction_would;1;29;2: female;NA;-5;Because it's better to have just found the gludon levels and not the lian levels ;;;1;;;
Pzg1bMK56BE6;3;narrow_left;satisfaction_would;1;47;1: male;Nothing spotted;0;The patient has raised Gludon levels so we know they definitely have Mut-Bic2. Given that both mutations are equally prevalent, without knowing the Lian level it is equally likely they have either mutation.;1;;;;;
u2RRkKJ24ByK;3;narrow_left;satisfaction_would;1;56;2: female;NA;0;both mutations could have given the result and as an equal chance of either mutation could be either;1;;;;;
OTphYwFbGTAd;3;narrow_left;satisfaction_would;2;35;1: male;NA;2;higher % if have Mut-Bic2 to have Mut-Taw4 as well;;1;;;;
6rIiE4t8B6E5;3;narrow_left;satisfaction_would;1;23;2: female;NA;0;As both conditions are equally likely and both alter gludon levels, further tests must be conducted to define which it is. ;1;;;;;
78hPWnFJHoCy;3;narrow_left;satisfaction_would;1;49;2: female;NA;-3;Neither of the mutations is something that someone would wish for, but mut bic 2 does not affect lian blood levels whereas the other one does. Therefore it would be marginally better to have the mutation that only affects one condition of the blood than two. ;;;1;;;
kqrKNlIghLVG;3;narrow_left;satisfaction_would;1;50;1: male;NA;-2;I'm finding it difficult to understand your meaning of 'more satisfying'. Neither would satisfying.;;1;;;;
a7uGafNzWmTb;3;narrow_left;satisfaction_would;1;39;1: male;NA;0;They should be the same;1;;;;;
QxAJy1Tmm91I;3;narrow_left;satisfaction_would;2;30;1: male;NA;0;would be more simple to say they have equal;;1;;;;
OywMzlDBP3zp;3;narrow_left;satisfaction_would;1;24;1: male;NA;-3;I think it would be more satisfying to learn that they have Mut-Bic2 because then they wouldn't have to worry about their Lian blood levels also being abnormal. ;;;1;;;
dzFWaFQ1Jujc;3;narrow_left;satisfaction_would;1;30;2: female;None.;0;"I don't really understand why one diagnosis should be more ""satisfying"" than the other. I don't know if we're meant to prefer the patient having one diagnosis over the other, as I don't know which is less harmful so I'd need more information to make a decision.";;1;;;;
cSP7mtvCixz2;3;narrow_left;satisfaction_would;1;36;1: male;NA;0;As we don't know the lian levels yet. This would be the best way forward;1;;;;;
s6SPMZP9TZbC;3;narrow_left;satisfaction_would;3;42;2: female;none;0;Both are equally likely to be in the general population so either could be the type the person has and both lower life expectancy so there is no difference to a persons outcome only a named diagnosis between the two ;1;;;;;
S4HOUWubRcgX;3;narrow_left;satisfaction_would;1;43;1: male;NA;0;I was unsure as to what this meant;;1;;;;
NJ2CcDvW3FjJ;3;narrow_left;satisfaction_would;2;26;2: female;NA;0;As the Lidan levels have not been measured, either mutation can be a likely possibility;1;;;;;
Efmtpt3gYOzN;3;narrow_left;satisfaction_would;1;39;2: female;none;0;It wouldn't make much difference which mutation the patient has as it causes similar issues;;;1;;;
uUqfPVhwy3xE;3;narrow_left;satisfaction_would;1;29;2: female;NA;0;There's an equal chance of both mutations based on the stats. ;1;;;;;
7h5e8sjUe6al;3;narrow_left;satisfaction_would;1;38;1: male;None;-5;We do not yet know of mut 2 is or is not in the patient.  I would rather have mut 1 than to have mut 2 to be honest, so going with what we know right now we know for a fact the patient has mut 1.;;1;;;;
vpWFodyFNo4E;3;narrow_left;satisfaction_would;1;52;1: male;NA;0;The study found that patients can equally have BiC2 and Mut-Taw4 so having one of them doesn't mean that they will or wont have the other one.;1;;;;;
QSWSuP8qZIbp;3;narrow_left;satisfaction_would;1;32;1: male;NA;0;I put it as equal because Mut-Bic2 and Mut-Taw4 are equally likely to occur in a person and it's a bit early to know what is going to happen. ;1;;;;;
tb7xKoxaT6qD;3;narrow_left;satisfaction_would;1;51;2: female;NA;0;The first gene mutation causes abnormal Gludon blood levels. The 2nd gene mutation has abnormal Gludon plus abnormal Lian blood levels. They are equally likely to occur. That's why I chose 50.;1;;;;;
MiVvpcPtRFg7;3;narrow_left;satisfaction_would;1;47;3: non-binary;N/A;0;If both mutations are found equally in the population and both cause the same issues, I would think they are both equally relevant.;1;;;;;
06zvYCRgs3j0;3;narrow_left;satisfaction_would;1;54;2: female;NA;0;Both cause abnormal Gludon levels. They occur in equal numbers.;1;;;;;
EyI2FZfIpsdx;3;narrow_left;satisfaction_would;2;29;1: male;NA;1;Mut-Taw4 changes both, so it might balance things out. Therefore, it is slightly preferable.;;1;;;;
9hp0xBiQgQAc;3;narrow_left;satisfaction_would;1;69;1: male;none;0;Both Bic2 and Taw4 have increased levels of gludon so it could be either one.;1;;;;;
cAK1PVDaWKAc;3;narrow_left;satisfaction_would;1;33;1: male;No errors ;0;The text specified each blood rating has an equal chance of occurring in a population. ;1;;;;;
FQ6i66SfyaS8;3;narrow_left;satisfaction_would;1;33;1: male;NA;-1;Just because you have abnormal gludon levels doesn't mean you also have abnormal levels of the other one but there is a chance you do. I don't believe it's equally likely because you can't assume but there is a better than normal chance the patient does.;;1;;;;
T6MI7j8F0dak;3;narrow_left;satisfaction_would;1;65;2: female;NA;0;I chose this rating as we don't know whether the patient has abnormal Lian blood levels and both mutations cause abnormal Gludon levels and are equally likely to occur in a person.;1;;;;;
Ea9nAazcWike;3;narrow_left;satisfaction_would;1;35;2: female;none;0;i just think they are both equal they both are bad ;;1;;;;
DtY9qXQXEmQ0;3;narrow_left;satisfaction_would;1;56;1: male;NA;0;There is no indication of the unique factor that would enable a distinction to be made;1;;;;;
ZwWuL7k98G7i;3;narrow_left;satisfaction_would;1;62;1: male;NA;0;Both mutations cause the results from patient #53 and so all we know is that he/she has one of the mutations.;1;;;;;
qsQDenf1hmWa;3;narrow_left;satisfaction_would;1;21;2: female;NA;-2;I think that if Lian levels were affected, it would have been detected.;;;;;1;
7N4x2QxNIJTc;3;narrow_left;satisfaction_would;1;35;1: male;NA;0;The number of people in the general population who have Mut-Bic2 is the same as the number of people who have Mut-Taw4.;1;;;;;
MOXK9J5Xwp0V;3;narrow_left;satisfaction_would;2;45;1: male;none;0;.;;1;;;;
8GR0pXSlNz8q;3;narrow_left;satisfaction_would;1;55;1: male;There were no errors;0;Because the levels are equally likely to happen, without a positive Lian test there is no way to confirm either one;1;;;;;
zkDKzzWuqsgI;3;narrow_left;satisfaction_would;2;24;1: male;There was no errors;1;That was what best suited the one in question;;1;;;;
Za0VaL6vS84u;3;narrow_left;satisfaction_would;2;39;1: male;NA;0;As it is not known if the patient has abnormal Lian blood levels and both mutations cause abnormal Gludon blood levels it is not possible to say which the patient has.  ;1;;;;;
VeiNsT3Slmm4;3;narrow_left;satisfaction_would;1;51;1: male;I noticed no errors and encountered no issues.;0;both variations are equally likely in the population, so this person has a 50/50 chance after the first test revealed they have one or the other.;1;;;;;
kLWBW3gBSwdo;3;narrow_left;satisfaction_would;1;37;1: male;NA;0;Because they both occur equally in patients according to the initial study and comprehension check it would not matter which of the two mutations happens;1;;;;;
yoJiyUHYclxY;3;narrow_left;satisfaction_would;2;59;2: female;None;-2;The patient's symptoms led me to my conclusion;;1;;;;
OiBcS6wCV00T;3;narrow_left;satisfaction_would;1;62;1: male;n/a;0;Both conditions are as likey as each other. ;1;;;;;
CcIsPjaCEHcq;3;narrow_left;satisfaction_would;1;33;1: male;NA;0;A patient can suffer the two mutations at the same time, so it's possible the two are present.;;1;;;;
wrz01E5oD109;3;narrow_left;satisfaction_would;1;48;2: female;None found - all good;0;Both are a possibility;;1;;;;
tyE6erSIuF6g;3;narrow_left;satisfaction_would;1;35;2: female;NA;-1;WE know that when there is abnormal Gludon levels then the patient will have Mut-Bic2. However without knowing if there is also abnormal Lian blood levels we cannot ascertain whether the patient also has Mut-Taw4. If we already new the Lian levels we would be able to say for certain that the patient has both Mus-Bic2 and Mut-taw4 but as of this point it is a 50/50 chance of knowing.;;1;;;;
7kQBf8c5pQpf;3;narrow_left;satisfaction_would;1;57;2: female;None;0;It seems that both mutations are equally likely to occur therefore it would seem best to assume the presence of both;;1;;;;
TCOikjvBBiSk;3;narrow_left;satisfaction_would;1;46;1: male;NA;-2;for certain they have the mutation affecting gludon levels but not certain either way if lian is affected too.;;1;;;;
lPs4Y43xtRBE;3;narrow_left;satisfaction_would;1;66;2: female;None;0;"Both mutations impact gludon levels
";1;;;;;
7dTi6cgbdLtS;3;narrow_left;satisfaction_would;1;22;2: female;NA;0;There's no traces of Lian in their results and Muttwa has both Gludon and Lian blood results whereas Mutbwa only has Gludon. However since both have Gludon it's possibly that the person has either gene;1;;;;;
a6ipk6OR9SCZ;3;narrow_left;satisfaction_would;1;20;2: female;none l do not think .;-5;I gave this rating because mut-Bic 2 always causes abnormal gludon blood level and the person has abnormal blood levels .;;1;;;;
K3Pu9X5CLKGy;3;narrow_left;satisfaction_would;1;34;2: female;NA;0;Both mutations can affect gludon and both occur at the same rate in a population. Until Lian levels are checked it could be either with equal probability.;1;;;;;
ahdVB4UzkFMQ;3;narrow_left;satisfaction_would;1;43;1: male;NA;-2;I felt that without the information on lians then it is impossible to say if the patient had the TAW4 variety, but as they did have the results from Gludon test, i felt that it would be better to say that it was BIC2 variety until tested at a later date. ;;1;;;;
IRWW6Dg1zs8b;3;narrow_left;satisfaction_would;1;28;1: male;n/a;0;As they occur equally likely in individuals I thought it would be best to tell them about both;;;1;;;
VjS4ebx9PSsP;3;narrow_left;satisfaction_would;1;21;1: male;N/A;0;there wasn't to much information on the effects of both so until there is more i believe there is an equal amount.;1;;;;;
IOx1hdq8bQzV;3;narrow_left;satisfaction_would;1;18;1: male;NA;-3;The less abnormal blood levels the better in my opinion. If they were both abnormal it could be higher risk of life reduction.;;;1;;;
M1deu6TEmJki;3;narrow_left;satisfaction_would;1;31;1: male;NA;-3;from the tests its proven that the test subject no. 53 has abnormal Gludon blood levels which means he has the Mut Bic2, but there is also a chance that he could have the mut taw4;;1;;;;
6AJEWzrLPXHi;3;narrow_left;satisfaction_would;1;46;2: female;Nothing all ok. ;0;We don't know yet if they have Abnormal Lian blood levels so its 50/50 if they have either mutation.;1;;;;;
x0u3zShb0K9O;3;narrow_left;satisfaction_would;1;37;1: male;n/a;0;equal probability;1;;;;;
OX9s834Uwj49;3;narrow_left;satisfaction_would;1;53;1: male;None;0;Both mutations have abnormal gludon levels, so without knowing lian levels, at this moment both mutations are equally likely ;1;;;;;
dnflEmJ78Ved;3;narrow_left;satisfaction_would;1;54;1: male;none;0;either mutation could be present with the data shown. There is no data for Lian levels so either could be present;1;;;;;
DmLnoZaYSDzC;3;narrow_left;satisfaction_would;2;54;2: female;NA;0;i think there's an equal chance of being one or the other;1;;;;;
2XO0STeA0A1w;3;narrow_left;satisfaction_would;1;44;1: male;NA;0;both mutations result in the findings, so they are equally satisfying.;1;;;;;
MZWBRkAIipcg;3;narrow_left;satisfaction_would;2;30;2: female;None;-3;More satisfying if it is alreayd the one you know is worse for health;;;1;;;
BnQEJQfyEtZh;3;narrow_left;satisfaction_would;2;32;1: male;none;3;Since it has already been seen discovered that the patient has the common symptom and still sick, then it makes sense that the patient most likely have the other disease. ;;1;;;;
KRMGuM8cqOGi;3;narrow_left;satisfaction_would;1;57;2: female;None;0;Without the knowledge of a changed Lian level, either of the two mutations can cause a change to Gludon levels and so it is not possible to know at this stage which mutation the patient has.;1;;;;;
w1wWG40l4neG;3;narrow_left;satisfaction_would;2;40;2: female;none;-4;It would be better for the patient to have the mutation that only affects one thing;;;1;;;
1xMDlsmVAaqK;3;narrow_left;satisfaction_would;1;31;2: female;NA;0;There's a 50% chance that it could be either condition.;1;;;;;
bR8tEf46219W;4;narrow_right;satisfaction_would;1;32;2: female;No issues;-2;He has a 5% chance that the Lien levels are abnormal but it is more likely they are not, therefore he is more likey to have Taw-Bic2;;;;1;;
dNFVVuEY0SrZ;4;narrow_right;satisfaction_would;1;37;1: male;NA;0;They're both supposed to have the same frequency, and this occurs in both, so they have the same likelihood.;1;;;;;
1joeZ3qNepFW;4;narrow_right;satisfaction_would;1;30;1: male;N/A;-2;If they have the abnormal gluon levels then they most likely have mut-bic2 however without proof of the lian levels it cannot be proven.;;1;;;;
ub2i4iDJDiTa;4;narrow_right;satisfaction_would;2;55;1: male;NA;0;as the results were not full it would be likely that both situations are acceptable;1;;;;;
dKk2ByFFLnrn;4;narrow_right;satisfaction_would;2;38;2: female;NA;-1;The effects are the same either way, so the different result doesn't make a difference;;1;;;;
PwP0N4VePBAc;4;narrow_right;satisfaction_would;1;33;2: female;NA;0;Well they both can cause gludon so it could be either or ;1;;;;;
TRlkXuKFFwIb;4;narrow_right;satisfaction_would;1;76;2: female;NA;0;If anyone with the first mutation is equally likely to have the second, then both are equally likely to have the effect.;;1;;;;
wSCNgT8HPbsV;4;narrow_right;satisfaction_would;2;28;1: male;NA;-2;Contacting the mutation can cause someone to have serious health issues;;;1;;;
U1aoCdy15jx7;4;narrow_right;satisfaction_would;1;31;2: female;NA;0;Both are equally likely, only testing Leon levels will confirm;1;;;;;
2oY7ZbjExWTj;4;narrow_right;satisfaction_would;1;35;2: female;NA;0;I don't compl,etely understand how it works to be honest - I have never been good at science and struggle to understand concepts like this.;;1;;;;
3sm7h0iyEn3s;4;narrow_right;satisfaction_would;1;65;1: male;One problem: could someone have both mutations? (The research so far hasn't determined this, it would seem.) But would it matter in any case?;0;"Both mtations are equally common; and abnormal Gluden levels oddur with both. So #53 has one of the mutations - but we don't know which. Both are equally liely, hence my answer";1;;;;;
Q2pYprxUJK7z;4;narrow_right;satisfaction_would;2;29;1: male;N/A;0;I have given my ratings based on the study research results.;;1;;;;
6cgE7vpAw9Y9;4;narrow_right;satisfaction_would;1;56;2: female;no errors;0;I am not sure if my understanding is correct, but the equal rating is my choice.;;1;;;;
fFWHgxFql83N;4;narrow_right;satisfaction_would;2;53;1: male;NA;-1;just the way I understood what you were asking that I felt that was the right answer;;1;;;;
hcRcUKqG8LJE;4;narrow_right;satisfaction_would;1;27;2: female;NA;0;We only know that they have abnormal Gludon levels, which have no influence on Lian levels, so cannot rule out one mutation or the other.;1;;;;;
9wI1TL15lwNT;4;narrow_right;satisfaction_would;1;31;1: male;NA;0;They are both as likely as the both cause the issue the patient had;1;;;;;
OjHQrzclO6EU;4;narrow_right;satisfaction_would;2;25;1: male;NA;1;I believe it’s possible to have elevated Lian levels but it’s not been proved yet so can’t be said for definite. ;;1;;;;
PJVUh7dL2Uhh;4;narrow_right;satisfaction_would;1;39;1: male;No errors to report.;-2;As Bic2 always causes abnormal Gludon blood levels, it is slightly more likely that the patient has Bic2. However, we cannot know that for sure yet.;;1;;;;
oKegtVxfz5GC;4;narrow_right;satisfaction_would;1;25;2: female;no errors;0;I personally believe that the both of them are equally satisfactory ;;1;;;;
4lfBeKHHTPkP;4;narrow_right;satisfaction_would;1;56;1: male;everything went ok;0;the patient could have both physiological anomalies so i went down the middle;;1;;;;
aQWyRfjNiI5W;4;narrow_right;satisfaction_would;1;53;1: male;no problems;0;As both mutations are equally likely and the patient has one symptom then I deduced that they could equally have either mutation;1;;;;;
pjBmzKryzIFm;4;narrow_right;satisfaction_would;1;49;1: male;none that I noticed.;-5;The fact that the patient has abnormal blood gulden means he definitely has one on the stated conditions. ;;1;;;;
uo1kIx9GNTVy;4;narrow_right;satisfaction_would;2;25;1: male;NA;0;Given there is an equal chance of having either gene mutation, and also that both mutations cause abnormal levels in blood. Therefore either could really be true.;1;;;;;
9go49vddg7wc;4;narrow_right;satisfaction_would;1;78;2: female;No issues with study;0;Both Mut-Taw4 and Mut_Bic2 cause abnormal Gludon blood levels and we know there is a 50:50 chance of it being either of these in the absense of any information on Lian blood levels;1;;;;;
g2moM4OM7vzP;4;narrow_right;satisfaction_would;1;48;1: male;NA;0;I understand that both mutations cause increased Gludon levels which #53 has.;1;;;;;
cW7HFYf3PeLC;4;narrow_right;satisfaction_would;1;67;1: male;NA;-4;due to the symptoms;;1;;;;
